region,age,gender,income,children
Воронежская область,57,М,60073,1
Воронежская область,43,М,112972,3
Воронежская область,50,Ж,43716,0
Воронежская область,18,Ж,28607,0
Воронежская область,51,М,56709,1
Воронежская область,28,М,65513,2
Воронежская область,42,Ж,44383,1
Воронежская область,18,М,26353,1
Воронежская область,49,М,35880,1
Воронежская область,50,М,72351,1
Воронежская область,49,Ж,81230,0
Воронежская область,32,Ж,55740,0
Воронежская область,48,Ж,48298,1
Воронежская область,42,М,77541,2
Воронежская область,18,Ж,15000,0
Воронежская область,46,М,25561,1
Воронежская область,34,Ж,46772,1
Воронежская область,27,М,18004,3
Воронежская область,35,М,63914,3
Воронежская область,37,Ж,15000,0
Воронежская область,64,Ж,15000,2
Воронежская область,30,М,56015,1
Воронежская область,18,Ж,21305,1
Воронежская область,39,М,77009,0
Воронежская область,43,Ж,61228,1
Воронежская область,18,М,63099,1
Воронежская область,61,М,28201,1
Воронежская область,51,М,49973,2
Воронежская область,36,Ж,55352,0
Воронежская область,35,Ж,67901,1
Воронежская область,57,Ж,32104,2
Воронежская область,37,М,59404,2
Воронежская область,43,Ж,82687,0
Воронежская область,30,М,34330,2
Воронежская область,32,Ж,32444,2
Воронежская область,66,Ж,63410,1
Воронежская область,69,М,15000,0
Воронежская область,44,Ж,54373,1
Воронежская область,49,М,113939,0
Воронежская область,62,Ж,51578,0
Воронежская область,47,М,34422,0
Воронежская область,47,Ж,15000,3
Воронежская область,30,Ж,30548,1
